Timestamp,PM10,PM2.5,CO,NO2,SO2,O3
1731160800,59.65,41.99,1468.66,17.31,10.85,0.04
1731164400,64.39,45.5,1482.01,18.34,11.56,0.08
1731168000,65.84,46.9,1468.66,19.19,11.32,0.08
1731171600,64.71,47.37,1455.31,20.56,10.97,0.07
1731175200,66.88,50.22,1508.71,23.65,11.21,0.07
1731178800,69.83,53.87,1522.06,23.99,10.73,0.01
1731182400,73.34,58.24,1548.77,24.68,10.01,0.0
1731186000,76.96,63.65,1602.17,27.76,9.66,0.01
1731189600,75.19,64.92,1615.52,28.1,6.97,0.07
1731193200,73.45,63.84,1588.82,26.39,5.72,0.2
1731196800,85.3,72.64,1789.09,26.73,7.21,0.32
1731200400,104.95,89.02,2136.23,32.56,9.3,1.04
1731204000,118.52,102.88,2296.45,34.27,7.75,5.32
1731207600,113.49,101.53,2056.12,23.31,5.72,23.96
1731211200,69.13,64.57,1281.74,10.02,4.59,65.8
1731214800,55.42,51.13,1134.87,9.08,4.23,57.22
1731218400,41.21,37.07,1001.36,8.83,3.76,48.64
1731222000,32.54,28.59,934.6,9.25,3.43,46.49
1731225600,29.21,25.65,907.9,9.0,3.28,49.35
1731229200,27.15,24.11,881.2,8.48,3.22,55.07
1731232800,35.49,30.09,1134.87,16.62,4.77,38.62
1731236400,53.94,43.77,1628.88,33.59,9.18,19.13
1731240000,75.41,60.0,2029.42,45.93,13.23,7.69
1731243600,96.7,76.17,2376.56,52.78,16.93,2.95
1731247200,113.75,89.25,2643.59,56.89,19.79,1.24
1731250800,128.23,101.18,2803.8,56.89,20.74,0.29
1731254400,132.7,106.12,2750.4,56.21,19.31,0.09
1731258000,126.78,103.69,2563.48,53.47,16.45,0.08
1731261600,121.35,101.05,2349.85,47.98,13.59,0.1
1731265200,107.75,91.19,1976.01,29.47,6.32,0.28
1731268800,94.42,81.0,1682.28,20.22,3.87,0.63
1731272400,89.19,76.93,1562.12,18.34,3.81,1.08
1731276000,90.95,79.04,1602.17,20.73,4.83,1.25
1731279600,96.03,83.54,1708.98,24.68,6.44,1.26
1731283200,111.04,94.71,2082.82,31.87,10.37,1.42
1731286800,132.37,110.92,2670.29,43.87,16.69,1.52
1731290400,136.48,113.39,2937.32,54.84,19.55,1.41
1731294000,114.85,95.48,2563.48,54.15,15.97,4.74
1731297600,68.34,57.93,1655.58,28.1,8.11,25.39
1731301200,54.2,46.48,1428.6,19.88,6.26,30.4
1731304800,46.36,40.56,1321.79,15.25,5.36,36.48
1731308400,41.43,36.63,1268.39,12.0,4.29,41.48
1731312000,42.99,37.56,1361.85,13.54,4.11,36.12
1731315600,46.5,40.25,1482.01,16.79,4.65,30.4
1731319200,55.45,47.16,1789.09,25.36,6.5,18.78
1731322800,70.2,58.54,2189.64,34.27,9.06,4.74
1731326400,86.14,70.3,2456.67,36.67,11.21,0.85
1731330000,102.5,82.23,2616.88,42.16,14.66,0.91
1731333600,115.04,91.27,2750.4,46.61,17.4,1.15
1731337200,125.62,98.82,2803.8,47.98,18.84,0.99
1731340800,129.71,101.74,2777.1,49.35,18.84,0.52
1731344400,128.85,102.05,2723.69,50.72,18.12,0.17
1731348000,129.54,105.07,2670.29,52.09,16.69,0.11
1731351600,116.95,99.47,2349.85,36.67,8.11,0.32
1731355200,104.34,92.09,2029.42,24.68,3.99,0.53
1731358800,101.33,91.18,1895.9,19.19,3.04,0.53
1731362400,104.44,95.11,1895.9,17.48,3.1,0.44
1731366000,106.7,97.25,1922.61,16.28,3.4,0.32
1731369600,113.6,101.25,2056.12,15.77,5.01,0.24
1731373200,119.29,103.68,2323.15,19.02,7.09,1.36
1731376800,114.28,98.2,2403.26,25.36,7.03,3.62
1731380400,96.91,83.39,2136.23,25.36,6.02,13.41
1731384000,45.99,40.74,1188.28,10.8,4.23,41.84
1731387600,34.47,30.54,947.95,7.37,3.87,47.21
1731391200,30.57,27.14,867.84,6.17,3.52,50.07
1731394800,35.95,30.74,1041.41,13.71,5.6,40.77
1731398400,50.38,41.27,1468.66,28.79,10.49,32.9
1731402000,65.69,53.21,1922.61,44.55,15.74,30.4
1731405600,83.2,68.05,2483.37,65.12,21.46,26.82
1731409200,104.53,85.65,3124.24,89.11,27.18,8.14
1731412800,127.34,103.81,3524.78,100.08,29.33,0.41
1731416400,146.79,118.84,3738.4,94.59,31.47,0.1
1731420000,159.62,128.41,3791.81,90.48,32.9,0.13
1731423600,166.72,133.18,3685.0,89.11,31.95,0.21
1731427200,164.88,132.73,3417.97,86.37,29.09,0.27
1731430800,155.19,127.93,3204.35,82.94,26.23,0.32
1731434400,147.27,124.43,3044.13,76.77,24.56,0.51
1731438000,134.79,115.91,2643.59,61.69,18.6,1.24
1731441600,118.65,103.26,2162.93,42.16,10.85,2.21
1731445200,103.43,90.84,1789.09,26.39,5.54,2.73
1731448800,90.57,80.18,1588.82,17.48,3.07,2.57
1731452400,81.44,72.34,1482.01,14.22,2.62,2.46
1731456000,81.14,70.3,1562.12,14.57,3.99,3.31
1731459600,83.97,71.03,1815.8,19.02,6.02,8.23
1731463200,80.37,67.32,1842.5,19.19,5.66,25.03
1731466800,69.59,58.28,1508.71,11.65,4.11,59.37
1731470400,25.73,21.29,734.33,3.47,2.18,58.65
1731474000,17.65,14.26,620.84,3.98,2.21,50.07
1731477600,15.71,12.53,640.87,5.65,2.5,42.2
1731481200,21.01,16.06,834.47,11.65,3.93,29.68
1731484800,32.75,24.48,1174.93,21.08,6.74,21.1
1731488400,45.5,34.2,1562.12,33.59,10.73,14.84
1731492000,59.89,45.68,2109.53,51.41,16.93,4.74
1731495600,76.1,58.63,2670.29,61.69,22.41,0.31
1731499200,94.03,72.6,2990.72,65.12,25.03,0.01
1731502800,110.64,87.58,3231.05,62.38,27.66,0.0
1731506400,125.08,98.3,3311.16,57.58,28.85,0.0
1731510000,133.41,103.6,3204.35,51.41,26.7,0.0
1731513600,132.49,103.14,2964.02,34.96,14.9,0.0
1731517200,116.92,92.68,2616.88,26.39,9.06,0.0
1731520800,95.27,77.54,2162.93,22.28,6.44,0.04
1731524400,81.0,67.22,1842.5,24.68,6.68,0.1
1731528000,76.59,64.77,1735.69,28.45,7.75,0.13
1731531600,72.27,62.43,1655.58,30.16,8.11,0.19
1731535200,69.33,60.18,1602.17,30.85,8.46,0.3
1731538800,66.45,57.05,1548.77,32.56,8.82,0.68
1731542400,68.83,56.74,1615.52,33.24,10.37,3.44
1731546000,77.01,60.61,1922.61,33.59,12.16,3.44
1731549600,77.13,59.58,2082.82,31.87,10.85,3.76
1731553200,56.34,42.64,1628.88,25.7,7.75,13.23
1731556800,13.74,10.16,647.54,7.54,3.25,35.41
1731560400,10.89,7.96,587.46,6.08,2.89,33.97
1731564000,10.86,7.98,587.46,6.08,2.98,32.9
1731567600,11.31,8.44,607.49,6.51,3.19,33.62
1731571200,12.22,9.23,634.19,6.85,3.67,40.41
1731574800,14.06,10.78,667.57,7.88,4.41,49.35
1731578400,17.39,13.36,767.71,12.0,5.48,48.64
1731582000,22.57,17.14,947.95,19.36,6.62,34.33
1731585600,27.83,20.94,1094.82,22.62,6.97,23.25
1731589200,41.77,31.04,1375.2,26.05,7.87,11.27
1731592800,60.47,43.92,1668.93,27.76,8.82,2.95
1731596400,71.75,51.25,1789.09,26.73,9.54,0.84
1731600000,72.94,51.5,1735.69,26.73,9.18,0.4
1731603600,67.81,48.7,1615.52,25.7,7.51,0.21
1731607200,65.75,48.27,1548.77,24.33,5.9,0.14
1731610800,64.57,49.18,1468.66,23.99,4.53,0.19
1731614400,65.96,52.44,1441.96,23.99,4.23,0.12
1731618000,69.25,57.36,1468.66,24.33,4.35,0.06
1731621600,72.79,61.84,1548.77,25.02,4.95,0.02
1731625200,75.25,64.18,1602.17,23.99,5.13,0.02
1731628800,79.54,67.08,1735.69,21.08,5.66,0.6
1731632400,66.05,54.98,1655.58,21.25,5.6,2.95
1731636000,59.41,48.46,1615.52,23.31,5.9,6.26
1731639600,53.32,42.73,1468.66,20.91,5.19,15.38
1731643200,16.66,13.04,720.98,7.11,2.32,30.76
1731646800,8.31,6.32,540.73,4.37,1.76,33.26
1731650400,6.83,5.17,514.03,4.11,1.76,33.97
1731654000,6.59,5.0,520.71,4.54,1.94,33.97
1731657600,7.31,5.61,547.41,5.44,2.38,34.33
1731661200,8.29,6.46,580.79,6.85,3.07,33.97
1731664800,14.28,10.9,814.44,15.77,5.13,24.68
1731668400,26.53,20.01,1255.04,30.16,7.87,9.75
1731672000,37.72,27.94,1495.36,35.3,8.58,4.07
1731675600,50.78,37.16,1655.58,35.3,9.06,2.59
1731679200,64.93,47.69,1815.8,33.59,9.06,1.12
1731682800,74.26,54.46,1842.5,30.5,8.34,0.74
1731686400,74.95,55.16,1762.39,27.42,7.03,0.59
1731690000,65.55,49.71,1588.82,24.33,5.13,0.8
1731693600,53.53,42.23,1321.79,20.73,3.37,3.08
1731697200,44.34,35.84,1081.47,15.25,2.26,7.69
1731700800,39.49,32.26,921.25,11.31,1.83,10.55
1731704400,37.46,30.88,841.14,9.51,1.74,11.62
1731708000,36.03,30.14,807.76,8.83,2.0,12.16
1731711600,35.23,29.69,814.44,9.25,2.26,11.62
1731715200,38.43,31.32,934.6,12.34,3.25,9.92
1731718800,38.37,30.56,1041.41,17.31,4.29,14.84
1731722400,36.1,28.41,1068.12,18.51,4.53,20.21
1731726000,30.7,24.41,961.3,15.08,4.05,27.18
1731729600,23.96,19.47,801.09,10.8,3.37,35.05
1731733200,25.15,20.49,834.47,10.8,3.28,39.34
1731736800,26.8,22.32,881.2,11.14,3.31,50.07
1731740400,27.16,22.96,881.2,10.88,3.19,60.8
1731744000,29.17,24.8,921.25,12.0,3.43,64.37
1731747600,32.52,27.63,1028.06,15.08,4.17,63.66
1731751200,39.4,32.99,1295.09,24.68,6.91,60.8
1731754800,50.32,41.34,1642.23,38.04,10.37,49.35
1731758400,61.31,49.19,1815.8,43.53,11.8,37.19
1731762000,79.38,62.38,2029.42,49.35,14.07,25.75
1731765600,94.7,73.27,2162.93,52.09,15.5,16.99
1731769200,98.48,75.19,2082.82,46.61,14.07,11.44
1731772800,86.72,65.76,1789.09,32.9,8.34,7.24
1731776400,74.57,57.1,1548.77,24.68,5.19,3.84
1731780000,69.76,54.39,1441.96,20.39,3.87,2.08
1731783600,61.77,49.31,1281.74,15.59,2.74,1.7
1731787200,52.86,43.55,1121.52,11.65,2.03,1.5
1731790800,47.78,40.91,1041.41,9.77,1.79,1.17
1731794400,46.28,40.34,1028.06,9.77,2.0,1.1
1731798000,47.13,40.85,1081.47,11.14,2.74,0.84
1731801600,55.48,46.51,1295.09,13.54,5.01,1.15
1731805200,70.06,57.26,1708.98,20.56,9.06,4.02
1731808800,73.41,59.44,1869.2,27.76,9.18,10.73
1731812400,58.75,47.69,1522.06,21.93,5.66,30.76
1731816000,19.83,16.34,761.03,6.08,1.97,37.91
1731819600,12.1,9.71,634.19,4.41,1.68,33.97
1731823200,10.67,8.54,627.52,4.71,1.97,33.97
1731826800,14.09,11.01,734.33,8.48,2.95,29.68
1731830400,22.51,17.39,974.66,15.25,4.47,20.74
1731834000,31.91,24.86,1241.68,22.28,6.2,14.13
1731837600,39.89,31.63,1495.36,30.16,8.11,7.15
1731841200,44.85,35.77,1655.58,33.24,8.34,3.04
1731844800,43.51,34.32,1508.71,29.47,6.56,3.53
1731848400,43.45,33.67,1388.55,25.7,5.25,3.49
1731852000,47.7,36.64,1415.25,23.99,4.59,1.72
1731855600,48.33,36.69,1361.85,21.25,3.93,1.31
1731859200,48.72,36.15,1295.09,19.02,3.73,0.79
1731862800,50.01,36.97,1295.09,18.34,4.05,0.16
1731866400,53.86,40.47,1348.5,19.88,4.95,0.1
1731870000,56.95,43.33,1375.2,21.76,5.72,0.1
1731873600,59.84,45.87,1388.55,22.28,6.26,0.08
1731877200,62.47,48.62,1401.9,22.62,6.5,0.11
1731880800,61.96,49.86,1401.9,22.28,6.32,0.1
1731884400,55.94,46.28,1321.79,19.36,5.36,0.15
1731888000,51.78,42.23,1281.74,15.42,4.95,1.21
1731891600,44.55,35.35,1241.68,15.25,4.65,8.49
1731895200,39.9,30.94,1188.28,15.77,4.77,27.89
1731898800,37.59,29.33,1068.12,11.65,4.47,60.08
1731902400,17.98,13.96,680.92,4.03,2.74,60.8
1731906000,11.93,9.01,580.79,2.91,2.24,54.36
1731909600,10.41,7.79,567.44,2.96,2.18,52.21
1731913200,9.13,6.75,547.41,3.04,1.97,47.92
1731916800,9.67,7.25,554.08,3.9,2.12,45.78
1731920400,10.72,8.36,587.46,5.31,2.32,42.92
1731924000,18.76,14.45,881.2,15.77,4.23,25.03
1731927600,35.12,26.39,1401.9,30.16,7.75,5.19
1731931200,54.84,40.52,1842.5,34.62,11.21,0.33
1731934800,81.35,60.39,2243.04,39.41,14.9,0.06
1731938400,103.92,78.31,2510.07,42.84,16.93,0.01
1731942000,115.2,88.66,2643.59,43.18,17.64,0.0
1731945600,106.72,84.14,2483.37,39.41,15.74,0.0
1731949200,95.26,77.1,2296.45,34.96,13.35,0.0
1731952800,91.04,75.67,2189.64,32.22,11.68,0.0
1731956400,82.16,68.89,1922.61,26.39,8.82,0.0
1731960000,72.43,60.32,1642.23,20.39,6.44,0.01
1731963600,68.86,56.64,1482.01,16.79,5.19,0.01
1731967200,70.29,58.07,1468.66,16.45,5.19,0.0
1731970800,71.47,59.36,1522.06,16.62,5.9,0.01
1731974400,78.38,63.71,1708.98,15.77,8.11,0.29
1731978000,92.51,74.12,2189.64,18.34,13.23,0.35
1731981600,94.82,75.26,2376.56,23.65,15.97,0.73
1731985200,78.09,61.79,2002.72,28.45,12.16,3.13
1731988800,27.53,22.29,854.49,12.85,4.23,23.96
1731992400,17.73,14.04,647.54,8.4,3.04,27.18
1731996000,16.08,12.61,614.17,7.8,2.89,26.11
1731999600,19.5,14.84,714.3,10.62,3.4,20.03
1732003200,27.57,20.81,947.95,15.94,4.47,14.48
1732006800,35.1,26.84,1174.93,20.73,5.6,14.84
1732010400,43.33,33.66,1495.36,29.82,7.99,13.41
1732014000,52.93,40.82,1869.2,37.7,11.09,1.77
1732017600,61.28,45.91,2002.72,32.56,12.99,0.03
1732021200,77.42,56.93,2216.34,30.85,16.45,0.0
1732024800,95.17,69.56,2429.96,30.16,19.31,0.0
1732028400,105.91,76.34,2456.67,27.42,20.03,0.0
1732032000,104.67,73.93,2269.74,23.31,17.88,0.0
1732035600,95.75,67.34,2029.42,20.05,15.02,0.0
1732039200,89.39,63.77,1842.5,17.82,12.87,0.0
1732042800,77.7,56.51,1522.06,12.68,8.23,0.0
1732046400,65.76,51.09,1268.39,9.08,4.89,0.0
1732050000,62.93,51.4,1201.63,7.97,3.46,0.0
1732053600,64.06,54.39,1228.33,8.05,3.04,0.01
1732057200,63.65,54.22,1255.04,8.83,3.19,0.02
1732060800,67.52,55.53,1415.25,10.37,5.07,0.26
1732064400,78.08,61.31,1789.09,15.25,8.46,1.61
1732068000,81.77,62.44,1976.01,22.96,8.7,3.58
1732071600,68.99,51.99,1655.58,27.08,6.79,11.27
1732075200,21.2,15.73,674.25,9.51,3.16,26.82
1732078800,12.78,9.05,520.71,6.85,2.53,24.68
1732082400,11.46,8.11,507.35,7.03,2.62,23.96
1732086000,18.48,12.83,727.65,14.39,4.59,15.91
1732089600,33.15,23.26,1161.58,28.1,9.06,9.21
1732093200,48.74,35.46,1682.28,43.18,14.19,6.44
1732096800,63.02,47.65,2243.04,58.26,19.55,3.8
1732100400,76.74,58.81,2723.69,65.12,23.84,0.29
1732104000,87.03,66.3,2857.21,60.32,24.32,0.0
1732107600,100.94,76.96,3017.43,56.89,24.8,0.0
1732111200,115.26,88.71,3231.05,54.84,25.27,0.0
1732114800,121.24,93.29,3177.64,50.72,23.84,0.0
1732118400,117.12,89.87,2937.32,44.55,20.5,0.0
1732122000,108.87,84.64,2750.4,40.78,17.88,0.0
1732125600,105.44,84.48,2643.59,38.04,15.74,0.0
1732129200,96.37,79.36,2349.85,30.85,10.85,0.0
1732132800,90.5,76.87,2136.23,25.02,7.51,0.0
1732136400,94.19,80.91,2109.53,22.62,5.9,0.0
1732140000,97.09,85.21,2162.93,22.28,5.36,0.0
1732143600,94.7,83.17,2109.53,22.96,5.78,0.0
1732147200,96.76,82.32,2162.93,23.31,8.23,0.1
1732150800,105.47,87.07,2483.37,25.36,12.16,1.08
1732154400,104.96,85.63,2616.88,26.05,10.37,1.65
1732158000,82.58,67.67,2109.53,29.47,6.91,6.08
1732161600,49.08,40.34,1348.5,24.33,4.65,18.24
1732165200,45.99,36.44,1321.79,21.93,4.89,14.84
1732168800,45.21,35.07,1401.9,23.31,5.72,11.44
1732172400,39.42,29.53,1321.79,22.96,6.74,11.35
1732176000,39.46,28.75,1375.2,27.08,8.58,11.0
1732179600,47.64,34.83,1655.58,37.01,11.92,6.62
1732183200,61.0,45.63,2189.64,47.3,17.4,1.7
1732186800,76.3,58.14,2723.69,50.72,22.17,0.12
1732190400,88.45,67.26,2937.32,46.61,23.6,0.0
1732194000,105.7,82.88,3257.75,44.55,25.99,0.0
1732197600,127.75,102.37,3578.19,45.24,29.09,0.0
1732201200,143.88,115.01,3738.4,43.53,29.33,0.0
1732204800,140.67,113.19,3471.37,37.7,25.99,0.0
1732208400,128.32,106.19,3150.94,33.24,22.17,0.0
1732212000,120.84,100.12,2883.91,29.47,19.55,0.0
1732215600,100.88,82.25,2296.45,21.25,13.23,0.0
1732219200,77.9,62.53,1695.63,13.88,7.99,0.0
1732222800,63.76,50.6,1335.14,9.68,5.54,0.0
1732226400,55.17,43.76,1188.28,8.31,4.89,0.01
1732230000,51.2,40.6,1148.22,8.05,5.42,0.01
1732233600,57.94,44.44,1361.85,8.4,8.23,0.23
1732237200,74.93,56.77,1922.61,11.65,14.31,0.5
1732240800,79.19,59.4,2189.64,15.94,16.69,0.7
1732244400,59.45,43.85,1735.69,17.31,11.21,1.24
1732248000,20.6,14.83,774.38,13.19,4.71,10.28
1732251600,15.62,11.07,667.57,10.71,3.93,19.31
1732255200,12.61,9.02,614.17,9.0,3.55,29.33
1732258800,9.08,6.43,534.06,7.71,2.86,31.11
1732262400,6.66,4.51,473.98,7.11,2.47,24.32
1732266000,5.71,3.76,447.27,7.28,2.41,18.6
1732269600,10.82,7.04,674.25,13.37,3.93,7.24
1732273200,22.45,14.64,1094.82,15.59,6.2,0.4
1732276800,34.35,22.01,1308.44,13.19,6.79,0.03
1732280400,47.72,31.42,1495.36,12.34,7.09,0.01
1732284000,51.81,35.98,1495.36,11.31,6.14,0.01
1732287600,48.06,34.43,1335.14,10.2,5.07,0.02
1732291200,42.84,30.15,1161.58,9.17,4.29,0.03
1732294800,39.1,27.68,1121.52,8.23,3.81,0.02
1732298400,38.45,28.2,1108.17,7.71,3.31,0.0
1732302000,37.32,28.0,1041.41,7.37,2.86,0.01
1732305600,35.77,27.03,961.3,7.03,2.56,0.02
1732309200,35.27,26.89,907.9,6.94,2.47,0.03
1732312800,36.12,27.85,907.9,7.45,2.98,0.04
1732316400,38.17,28.97,947.95,8.65,3.93,0.04
1732320000,45.81,33.7,1134.87,9.94,6.32,0.44
1732323600,58.44,42.61,1535.42,13.19,10.49,0.98
1732327200,58.74,42.67,1655.58,17.65,11.8,1.54
1732330800,37.3,26.59,1188.28,17.82,7.33,4.47
1732334400,6.25,4.18,433.92,5.1,1.65,21.46
1732338000,2.86,1.83,353.81,2.78,1.1,24.68
1732341600,2.06,1.31,340.46,2.4,1.01,25.03
1732345200,1.54,0.95,327.11,1.95,0.81,25.39
1732348800,1.42,0.88,323.77,1.8,0.75,25.39
1732352400,1.52,0.95,330.45,1.93,0.77,25.03
1732356000,6.84,4.47,560.76,8.65,2.32,14.66
1732359600,16.5,11.07,921.25,15.77,4.11,2.79
1732363200,25.31,16.8,1094.82,15.25,4.59,0.48
1732366800,36.87,24.38,1255.04,14.74,5.3,0.14
1732370400,44.02,29.09,1295.09,13.19,5.07,0.09
1732374000,45.28,29.42,1201.63,11.31,4.41,0.11
1732377600,42.64,27.24,1081.47,9.77,3.93,0.11
1732381200,38.49,24.85,988.01,8.83,3.67,0.06
1732384800,37.47,24.76,947.95,8.31,3.64,0.03
1732388400,35.34,24.96,894.55,7.88,3.52,0.02
1732392000,33.7,25.42,867.84,7.54,3.37,0.02
1732395600,34.75,27.29,881.2,7.37,3.46,0.01
1732399200,36.65,29.54,921.25,7.63,3.76,0.01
1732402800,39.2,32.15,974.66,7.8,3.78,0.01
1732406400,44.98,36.82,1081.47,7.88,4.17,0.45
1732410000,45.0,36.03,1161.58,10.62,4.35,1.83
1732413600,40.69,31.61,1134.87,14.91,4.35,5.19
1732417200,34.51,26.36,988.01,15.08,3.87,15.56
1732420800,14.2,10.71,587.46,6.43,2.12,27.54
1732424400,8.06,5.85,480.65,4.11,1.56,28.97
1732428000,6.53,4.69,453.95,3.64,1.48,29.68
1732431600,12.02,8.38,620.84,8.57,2.53,22.35
1732435200,23.96,16.97,961.3,16.96,4.29,13.77
1732438800,36.89,27.11,1335.14,27.08,7.27,9.48
1732442400,50.24,38.36,1762.39,42.84,12.16,9.92
1732446000,63.75,49.66,2189.64,58.26,15.74,2.03
1732449600,74.03,57.5,2323.15,58.26,15.97,0.09
1732453200,87.87,67.61,2456.67,58.95,17.17,0.04
1732456800,105.11,81.12,2696.99,64.43,20.03,0.01
1732460400,118.93,91.92,2857.21,67.86,21.7,0.0
1732464000,121.98,94.74,2830.51,66.49,20.98,0.0
1732467600,116.65,91.73,2670.29,64.43,19.07,0.0
1732471200,114.25,91.43,2590.18,63.75,18.12,0.0
1732474800,107.63,87.14,2376.56,58.26,15.5,0.0
1732478400,97.59,80.13,2082.82,49.35,12.04,0.01
1732482000,89.19,74.29,1842.5,41.81,9.3,0.06
1732485600,81.82,69.47,1668.93,33.93,6.97,0.16
1732489200,75.27,64.09,1535.42,27.08,5.66,0.26
1732492800,79.48,65.62,1615.52,21.76,6.68,2.64
1732496400,93.3,74.44,1976.01,25.7,9.66,10.01
1732500000,98.27,77.78,2109.53,31.53,9.42,32.54
1732503600,86.69,69.92,1682.28,21.59,6.97,80.82
1732507200,32.57,26.69,747.68,5.65,3.04,71.53
1732510800,21.25,17.06,614.17,4.46,2.41,57.94
1732514400,18.94,15.15,600.81,4.88,2.65,52.21
1732518000,26.83,20.66,827.79,12.0,4.23,38.62
1732521600,44.44,33.96,1281.74,24.33,7.27,28.25
1732525200,64.39,50.07,1789.09,41.13,12.4,25.75
1732528800,87.64,69.94,2456.67,65.8,19.31,16.81
1732532400,109.94,88.75,3097.53,85.68,25.27,3.26
1732536000,128.89,103.97,3471.37,87.74,27.66,0.13
1732539600,146.06,117.18,3631.59,82.25,29.09,0.05
1732543200,157.89,126.69,3631.59,76.09,29.56,0.04
1732546800,155.6,125.33,3364.56,67.86,26.46,0.12
1732550400,137.88,110.17,2803.8,53.47,19.55,0.36
1732554000,117.02,93.97,2349.85,40.44,12.64,0.7
1732557600,101.87,83.01,2029.42,30.85,7.75,1.99
1732561200,84.69,69.55,1682.28,21.59,4.29,4.65
1732564800,69.01,57.14,1375.2,15.08,2.62,6.26
1732568400,59.27,49.49,1201.63,12.0,1.97,6.53
1732572000,53.47,45.09,1121.52,10.71,1.88,6.17
1732575600,49.18,41.15,1068.12,10.45,2.15,5.28
1732579200,51.64,41.51,1161.58,11.82,3.64,6.79
1732582800,57.31,45.32,1361.85,16.96,5.66,17.88
1732586400,58.83,46.49,1441.96,20.56,6.08,32.54
1732590000,52.02,40.84,1281.74,17.65,5.66,43.27
1732593600,16.24,12.52,627.52,5.91,2.65,42.92
1732597200,9.42,6.98,507.35,4.58,2.12,38.27
1732600800,8.41,6.2,507.35,4.97,2.41,36.48
1732604400,11.47,8.42,594.14,7.88,3.4,34.33
1732608000,17.36,13.0,741.0,12.0,4.35,35.41
1732611600,20.83,16.23,834.47,14.39,4.35,36.84
1732615200,25.81,20.39,1014.71,20.22,4.95,27.54
1732618800,37.38,28.88,1375.2,30.85,6.79,10.1
1732622400,50.87,37.83,1615.52,34.62,8.11,2.48
1732626000,65.77,48.53,1789.09,35.64,9.06,0.94
1732629600,68.15,50.68,1695.63,30.85,7.09,1.07
1732633200,56.78,42.11,1361.85,22.62,4.71,2.86
1732636800,43.5,32.21,1041.41,14.74,3.1,5.01
1732640400,37.64,28.33,907.9,11.48,2.35,4.69
1732644000,34.49,26.69,841.14,9.6,1.89,4.43
1732647600,30.84,24.26,781.06,8.05,1.51,4.38
1732651200,27.93,22.17,754.36,7.45,1.33,3.98
1732654800,26.7,21.46,754.36,7.63,1.34,3.17
1732658400,25.67,20.67,761.03,8.05,1.45,2.21
1732662000,23.43,18.42,747.68,8.05,1.58,1.7
1732665600,24.78,18.26,787.73,8.83,2.44,1.54
1732669200,26.88,19.2,907.9,11.14,3.73,2.57
1732672800,27.46,19.43,947.95,13.88,4.11,7.6
1732676400,24.99,17.54,854.49,12.17,3.67,22.71
1732680000,12.38,8.68,560.76,4.97,2.21,37.19
1732683600,10.19,7.25,514.03,3.94,2.12,39.7
1732687200,10.31,7.54,540.73,4.07,2.32,42.2
1732690800,18.88,13.7,781.06,10.8,3.78,32.9
1732694400,35.7,26.15,1214.98,20.39,5.9,26.46
1732698000,51.81,38.66,1628.88,30.85,8.82,26.82
1732701600,67.71,51.64,2136.23,52.09,15.14,23.96
1732705200,89.94,70.38,2830.51,78.83,22.17,6.26
1732708800,114.86,90.64,3391.27,89.11,26.46,0.14
1732712400,139.17,109.6,3738.4,89.11,29.8,0.02
1732716000,155.59,122.53,3845.21,86.37,30.99,0.02
1732719600,153.12,119.12,3471.37,77.46,27.42,0.06
1732723200,130.02,98.82,2723.69,56.89,18.12,0.16
1732726800,105.79,79.25,2136.23,39.41,11.21,0.2
1732730400,90.3,67.71,1789.09,28.79,7.33,0.25
1732734000,77.03,58.17,1468.66,20.56,4.59,0.52
1732737600,68.06,52.22,1255.04,15.42,3.19,0.79
1732741200,63.61,49.87,1174.93,13.02,2.77,0.88
1732744800,60.2,48.91,1161.58,13.19,3.22,0.78
1732748400,59.38,48.67,1214.98,15.08,4.35,0.45
1732752000,67.32,53.7,1468.66,17.48,7.33,0.93
1732755600,85.5,66.87,2029.42,25.02,13.47,1.4
1732759200,92.79,72.07,2349.85,33.59,16.21,1.65
1732762800,73.59,57.99,1922.61,35.3,11.32,4.65
1732766400,50.65,40.17,1401.9,23.99,5.9,19.31
1732770000,58.06,45.26,1588.82,25.36,6.32,23.25
1732773600,67.73,53.64,1869.2,32.56,9.06,33.62
1732777200,69.5,55.88,1949.31,36.33,10.85,47.21
1732780800,58.93,47.75,1735.69,29.13,8.58,48.64
1732784400,39.01,31.85,1308.44,20.39,5.48,40.41
1732788000,20.34,16.32,881.2,13.88,3.73,31.11
1732791600,20.04,14.96,921.25,17.99,4.29,14.31
1732795200,23.22,16.28,934.6,17.82,4.29,6.71
1732798800,29.66,20.32,1001.36,17.31,4.53,3.67
1732802400,32.55,22.16,974.66,15.25,4.11,3.08
1732806000,31.58,21.3,881.2,12.34,3.46,3.67
1732809600,30.37,20.56,821.11,10.97,3.1,3.31
1732813200,28.16,19.62,801.09,10.54,2.62,2.21
1732816800,27.23,19.4,774.38,9.77,2.18,1.79
1732820400,26.67,19.19,714.3,8.23,1.77,1.94
1732824000,26.93,19.64,687.6,7.11,1.58,1.54
1732827600,29.25,21.67,700.95,6.6,1.56,0.79
1732831200,33.21,24.94,747.68,6.85,2.21,0.3
1732834800,39.56,29.66,867.84,8.05,3.76,0.08
1732838400,56.19,41.4,1228.33,9.85,7.75,0.39
1732842000,80.74,59.54,1895.9,17.99,15.26,3.31
1732845600,89.01,66.65,2109.53,35.3,17.4,23.96
